job_id,rating,position,company,job_city,job_state_code,sal_low,sal_high,link
2945252254,3.6,entry level analytics & data consultant - gbs commercial sector,IBM,Saint Louis,MO,50,87,https://www.glassdoor.com/partner/jobListing.htm?pos=202&ao=140152&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f9a9115c&cb=1541976105243&jobListingId=2945252254
3017148597,3.8,data scientist - intermediate,Integrated Resources,Chesterfield,MO,77,116,https://www.glassdoor.com/partner/jobListing.htm?pos=203&ao=37049&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_101b8a73&cb=1541976105245&jobListingId=3017148597
2997931756,3.7,bioinformatic data scientist,Merck KGaA,Saint Louis,MO,68,101,https://www.glassdoor.com/partner/jobListing.htm?pos=204&ao=283198&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_656eb3da&cb=1541976105247&jobListingId=2997931756
2822834031,3.1,data scientist ii,Centene Corporation,Saint Louis,MO,78,116,https://www.glassdoor.com/partner/jobListing.htm?pos=205&ao=291823&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4cd26231&cb=1541976105248&jobListingId=2822834031
2943995845,3.6,data scientist/developer,IBM,Saint Louis,MO,103,146,https://www.glassdoor.com/partner/jobListing.htm?pos=206&ao=140152&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3ed3c885&cb=1541976105249&jobListingId=2943995845
2992534370,4.0,genomics data scientist,Monsanto,Saint Louis,MO,108,154,https://www.glassdoor.com/partner/jobListing.htm?pos=207&ao=400784&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1629e89c&cb=1541976105250&jobListingId=2992534370
2943584195,3.5,2019 summer mba/masters internship - mortgage analytics and data science - st.,U.S. Bank,Saint Louis,MO,44,65,https://www.glassdoor.com/partner/jobListing.htm?pos=208&ao=157444&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_478b6a23&cb=1541976105251&jobListingId=2943584195
3008862789,4.0,data scientist - prescriptive analytics,Monsanto Company,Saint Louis,MO,108,154,https://www.glassdoor.com/partner/jobListing.htm?pos=209&ao=133555&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_aa1dedbb&cb=1541976105253&jobListingId=3008862789
3008883039,3.6,bioinformatic data scientist,EMD Serono,Saint Louis,MO,92,136,https://www.glassdoor.com/partner/jobListing.htm?pos=210&ao=321738&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9dac68b9&cb=1541976105254&jobListingId=3008883039
3017215302,3.5,data scientist supporting nga,BAE Systems,Saint Louis,MO,88,132,https://www.glassdoor.com/partner/jobListing.htm?pos=211&ao=133677&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f1a71489&cb=1541976105255&jobListingId=3017215302
3020898293,,data scientist - st.,PhdJobs.com,Saint Louis,MO,nan,nan,https://www.glassdoor.com/partner/jobListing.htm?pos=212&ao=352789&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f37d18a5&cb=1541976105256&jobListingId=3020898293
3021623207,4.0,intern: data scientist - imaging science,Monsanto,Saint Louis,MO,65,97,https://www.glassdoor.com/partner/jobListing.htm?pos=213&ao=400784&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d446f508&cb=1541976105257&jobListingId=3021623207
2851344913,3.6,statistician/data scientist,Raytheon,Saint Louis,MO,92,136,https://www.glassdoor.com/partner/jobListing.htm?pos=214&ao=133207&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bf19c917&cb=1541976105259&jobListingId=2851344913
2999181270,4.0,data scientist/sr. data scientist,Monsanto,Saint Louis,MO,124,170,https://www.glassdoor.com/partner/jobListing.htm?pos=215&ao=400784&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_64c12694&cb=1541976105260&jobListingId=2999181270
3012992320,2.9,"data scientist (linear regression, data plotter)",IT First Source,Saint Louis,MO,68,110,https://www.glassdoor.com/partner/jobListing.htm?pos=216&ao=242359&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f71dc24a&cb=1541976105261&jobListingId=3012992320
3021328695,3.5,data scientist ii,BAE Systems,Saint Louis,MO,90,135,https://www.glassdoor.com/partner/jobListing.htm?pos=217&ao=433326&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b4e9be56&cb=1541976105262&jobListingId=3021328695
2916158730,3.6,senior data scientist - machine learning engineer,IBM,Saint Louis,MO,124,175,https://www.glassdoor.com/partner/jobListing.htm?pos=218&ao=140152&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1cd213a3&cb=1541976105264&jobListingId=2916158730
2897994601,4.0,regulatory data scientist/statistics intern,Monsanto Company,Saint Louis,MO,65,97,https://www.glassdoor.com/partner/jobListing.htm?pos=219&ao=133555&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6b55cba1&cb=1541976105265&jobListingId=2897994601
2851997277,3.7,senior data scientist,Merck KGaA,Saint Louis,MO,96,135,https://www.glassdoor.com/partner/jobListing.htm?pos=220&ao=133922&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_035fb0c4&cb=1541976105266&jobListingId=2851997277
2769960593,3.0,senior data scientist,Equifax,Saint Louis,MO,89,125,https://www.glassdoor.com/partner/jobListing.htm?pos=221&ao=153304&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_094448f9&cb=1541976105267&jobListingId=2769960593
2901696850,3.6,data scientist and managing consultant - advanced analytics,IBM,Saint Louis,MO,83,129,https://www.glassdoor.com/partner/jobListing.htm?pos=222&ao=140152&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6758b8c3&cb=1541976105269&jobListingId=2901696850
2988613849,4.1,"senior data scientist, advanced analytics",Edward Jones,Saint Louis,MO,86,126,https://www.glassdoor.com/partner/jobListing.htm?pos=223&ao=133027&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ed910602&cb=1541976105270&jobListingId=2988613849
3020784857,4.0,salesforce data scientist - internal corporate position,Horizontal Integration,Saint Louis,MO,nan,nan,https://www.glassdoor.com/partner/jobListing.htm?pos=224&ao=37049&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9d355608&cb=1541976105271&jobListingId=3020784857
2789993846,4.1,statistician/data scientist - iii,OGSystems,Saint Louis,MO,94,139,https://www.glassdoor.com/partner/jobListing.htm?pos=225&ao=4008&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2ac9840e&cb=1541976105272&jobListingId=2789993846
2993865198,3.7,senior data scientist,SSM Health,Saint Louis,MO,102,144,https://www.glassdoor.com/partner/jobListing.htm?pos=226&ao=135034&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_513f9ec1&cb=1541976105274&jobListingId=2993865198
3020747880,3.9,senior data scientist business support,Heartland Dental,Saint Louis,MO,86,120,https://www.glassdoor.com/partner/jobListing.htm?pos=227&ao=119796&s=58&guid=0000016704f01f62b14b34e7f3f7731f&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4246c9ab&cb=1541976105275&jobListingId=3020747880
